label_cluster_id,label_type,street_edge_id,osm_way_id,region_id,region_name,avg_image_capture_date,avg_label_date,median_severity,agree_count,disagree_count,unsure_count,cluster_size,users,avg_latitude,avg_longitude
23882,NoCurbRamp,11760,896068346,27,UV 37,2025-06-01T00:00Z,2025-10-11T20:52:51.232Z,2,2,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180645,-70.74275
23883,NoCurbRamp,11761,896068346,27,UV 37,2025-06-01T00:00Z,2025-10-11T20:51:28.186Z,1,2,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1807,-70.74265
23884,NoCurbRamp,8489,465546680,27,UV 37,2025-03-01T00:00Z,2025-11-12T01:12:27.009Z,3,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17546,-70.73941
23885,NoCurbRamp,8473,465528409,27,UV 37,2025-05-01T00:00Z,2025-10-19T12:10:52.036Z,3,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17563,-70.7421
23886,NoCurbRamp,2387,52685075,27,UV 37,2025-03-01T00:00Z,2025-10-15T02:23:40.201Z,3,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17775,-70.739395
23887,NoCurbRamp,4088,111710988,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:14:17.959Z,3,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.181644,-70.74412
23888,NoCurbRamp,4089,111710988,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:14:58.574Z,3,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.18145,-70.74447
23889,NoCurbRamp,223,35083342,27,UV 37,2025-06-01T00:00Z,2025-10-16T02:17:20.110500Z,2,2,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1810925,-70.74186
23890,NoCurbRamp,233,35083343,27,UV 37,2025-05-16T12:00Z,2025-10-17T02:25:50.920Z,2,1,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1802615,-70.74326
23891,NoCurbRamp,11761,896068346,27,UV 37,2025-06-01T00:00Z,2025-10-13T11:30:38.424Z,3,2,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180639,-70.74264
23892,NoCurbRamp,3201,94754091,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:14:25.455Z,3,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.181614,-70.744225
23893,NoCurbRamp,4089,111710988,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:15:05.502Z,3,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.181477,-70.744415
23894,NoCurbRamp,241,35083344,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:05:50.848Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.181145,-70.74183
23895,NoCurbRamp,233,35083343,27,UV 37,2025-05-11T08:00Z,2025-10-15T08:37:57.479333Z,3,5,0,0,3,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1802293333,-70.7433113333
23896,NoCurbRamp,11759,896068346,27,UV 37,2025-05-01T00:00Z,2025-10-11T22:31:09.938Z,3,3,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.179382,-70.74477
23897,NoCurbRamp,234,35083343,27,UV 37,2025-03-31T12:00Z,2025-10-14T09:46:45.155500Z,3,3,0,0,2,"[e3849ac5-c5f5-4df4-ae85-5a09c753f458,14530b7d-682c-4398-a276-d56aa07a6cd7]",-34.1784915,-70.74213
23898,NoCurbRamp,234,35083343,27,UV 37,2025-05-01T00:00Z,2025-10-11T22:20:48.812Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.178608,-70.74213
23899,NoCurbRamp,248,35083345,27,UV 37,2025-05-01T00:00Z,2025-10-11T20:58:30.747Z,2,2,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.179058,-70.74239
23900,NoCurbRamp,11764,896068348,27,UV 37,2025-03-01T00:00Z,2025-10-11T22:27:30.287Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.177784,-70.74358
23901,NoCurbRamp,13276,1400857447,27,UV 37,2025-05-01T00:00Z,2025-10-16T21:15:11.431Z,3,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17968,-70.73966
23902,NoCurbRamp,13276,1400857447,27,UV 37,2025-05-01T00:00Z,2025-10-16T21:12:49.774Z,3,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17924,-70.73958
23903,NoCurbRamp,2387,52685075,27,UV 37,2025-03-31T12:00Z,2025-10-15T23:51:14.946Z,3,2,0,0,2,"[e3849ac5-c5f5-4df4-ae85-5a09c753f458,14530b7d-682c-4398-a276-d56aa07a6cd7]",-34.178614,-70.73954
23904,NoCurbRamp,2387,52685075,27,UV 37,2025-03-01T00:00Z,2025-10-15T02:23:33.624Z,3,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.177757,-70.73937
23905,NoCurbRamp,233,35083343,27,UV 37,2025-05-01T00:00Z,2025-10-11T20:59:13.284500Z,3,3,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1791335,-70.74246
23906,NoCurbRamp,12542,1034012891,27,UV 37,2025-04-10T16:00Z,2025-10-13T13:58:17.255Z,3,6,1,0,3,"[e3849ac5-c5f5-4df4-ae85-5a09c753f458,14530b7d-682c-4398-a276-d56aa07a6cd7]",-34.1785316667,-70.74205
23907,NoCurbRamp,340,35083367,27,UV 37,2025-05-01T00:00Z,2025-10-11T22:12:29.646Z,,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17955,-70.74117
23908,NoCurbRamp,11760,896068346,27,UV 37,2025-05-11T08:00Z,2025-10-15T08:38:20.447Z,3,4,0,0,3,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1803496667,-70.74329
23909,NoCurbRamp,11760,896068346,27,UV 37,2025-06-01T00:00Z,2025-10-11T20:53:28.969Z,3,2,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.18059,-70.74275
23910,NoCurbRamp,223,35083342,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:06:23.392Z,3,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.18104,-70.74184
23911,Crosswalk,9014,560501023,27,UV 37,2025-05-01T00:00Z,2025-10-16T21:13:01.137Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17915,-70.73958
23912,Crosswalk,2385,52685075,27,UV 37,2025-03-01T00:00Z,2025-10-15T02:25:30.497Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17872,-70.73955
23913,Crosswalk,13276,1400857447,27,UV 37,2025-05-01T00:00Z,2025-10-16T21:14:56.015Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.179638,-70.739716
23914,Crosswalk,247,35083344,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:02:49.947Z,1,0,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1824715,-70.742925
23915,Crosswalk,247,35083344,27,UV 37,2025-06-01T00:00Z,2025-10-11T20:50:50.888Z,,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.18245,-70.74269
23916,Crosswalk,232,35083343,27,UV 37,2025-05-11T08:00Z,2025-10-15T08:38:42.513Z,1,3,0,0,3,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180326,-70.7433313333
23917,Crosswalk,4089,111710988,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:14:50.164Z,2,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.181465,-70.744446
23918,Crosswalk,4088,111710988,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:14:10.774Z,3,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.181644,-70.744125
23919,Crosswalk,8486,465538803,27,UV 37,2025-05-01T00:00Z,2025-10-27T11:56:51.645Z,2,1,0,0,2,"[14530b7d-682c-4398-a276-d56aa07a6cd7,e3849ac5-c5f5-4df4-ae85-5a09c753f458]",-34.1754035,-70.740202
23920,Crosswalk,8489,465546680,27,UV 37,2025-03-01T00:00Z,2025-10-15T02:21:18.739Z,1,1,1,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.175556,-70.739105
23921,Crosswalk,11620,854063468,27,UV 37,2025-06-01T00:00Z,2025-10-15T02:18:32.746Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.174965,-70.74171
23922,Crosswalk,9016,560501024,27,UV 37,2025-03-01T00:00Z,2025-10-15T02:25:16.369Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.178696,-70.73947
23923,Crosswalk,233,35083343,27,UV 37,2025-05-11T08:00Z,2025-10-15T08:38:14.132333Z,1,3,0,0,3,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1802596667,-70.7432853333
23924,Crosswalk,10290,635429533,27,UV 37,2025-06-01T00:00Z,2025-10-17T02:32:47.363Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.18027,-70.7454
23925,Crosswalk,11759,896068346,27,UV 37,2025-05-01T00:00Z,2025-10-11T22:30:54.299Z,2,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.179398,-70.744835
23926,Crosswalk,11764,896068348,27,UV 37,2025-03-01T00:00Z,2025-10-11T22:28:43.680Z,2,2,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.177803,-70.743576
23927,Crosswalk,8486,465538803,27,UV 37,2025-03-31T12:00Z,2025-10-13T12:34:39.672500Z,1,2,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1756865,-70.739075
23928,Crosswalk,2387,52685075,27,UV 37,2025-03-31T12:00Z,2025-10-15T23:51:01.008Z,1,3,0,0,2,"[e3849ac5-c5f5-4df4-ae85-5a09c753f458,14530b7d-682c-4398-a276-d56aa07a6cd7]",-34.1786215,-70.7395225
23929,Crosswalk,2387,52685075,27,UV 37,2025-03-01T00:00Z,2025-10-15T02:23:46.055Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.177742,-70.73938
23930,Signal,8486,465538803,27,UV 37,2025-05-01T00:00Z,2025-11-12T01:11:41.993Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.175667,-70.739105
23931,Signal,2388,52685075,27,UV 37,2025-05-01T00:00Z,2025-10-11T22:49:01.775Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.175793,-70.73896
23932,Signal,11617,854063466,27,UV 37,2025-05-01T00:00Z,2025-10-17T17:49:04.698Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.175022,-70.74159
23933,Signal,11626,854063471,27,UV 37,2025-05-01T00:00Z,2025-10-17T17:48:44.866Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.174866,-70.74157
23934,Signal,8479,465530920,27,UV 37,2025-05-01T00:00Z,2025-10-17T17:48:55.593Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17483,-70.741714
24288,CurbRamp,7958,237753685,2,La Leonera,2025-05-01T00:00Z,2025-10-14T01:44:13.547Z,2,2,0,1,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.17204,-70.73692
24289,CurbRamp,8471,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-14T01:29:26.942Z,2,2,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.173077,-70.73708
24290,CurbRamp,7374,173147542,2,La Leonera,2025-06-01T00:00Z,2025-09-06T02:58:01.028Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171837,-70.73822
24291,CurbRamp,8492,465546681,2,La Leonera,2025-03-01T00:00Z,2025-10-13T01:04:30.528Z,2,1,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.17289,-70.73849
24292,CurbRamp,8467,464459660,2,La Leonera,2012-10-01T00:00Z,2025-10-18T19:04:11.054Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172592,-70.741104
24293,CurbRamp,12400,1024631192,2,La Leonera,2012-10-01T00:00Z,2025-10-18T19:03:00.002Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17364,-70.74137
24294,CurbRamp,430,35110743,2,La Leonera,2013-02-01T00:00Z,2025-10-17T02:22:35.886Z,1,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.174923,-70.74089
24295,CurbRamp,7923,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:13:38.444Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166405,-70.734505
24296,CurbRamp,7923,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:10:02.773Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166233,-70.73569
24297,CurbRamp,8497,465546681,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:07:31.664Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166183,-70.737076
24298,CurbRamp,12222,1022726620,2,La Leonera,2025-03-31T12:00Z,2025-11-16T20:04:37.978Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1659565,-70.7385375
24299,CurbRamp,7920,230170371,2,La Leonera,2025-03-01T00:00Z,2025-10-31T20:57:40.470Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16565,-70.739624
24300,CurbRamp,12222,1022726620,2,La Leonera,2025-03-01T00:00Z,2025-11-16T19:59:10.031Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.167053,-70.73873
24301,CurbRamp,8541,474050112,2,La Leonera,2025-03-01T00:00Z,2025-11-16T19:57:25.394Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16823,-70.73893
24302,CurbRamp,66,35037900,2,La Leonera,2025-06-01T00:00Z,2025-10-21T13:23:57.133Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16928,-70.739174
24303,CurbRamp,7828,225049034,2,La Leonera,2025-03-01T00:00Z,2025-10-21T13:20:47.168Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16952,-70.737755
24304,CurbRamp,8471,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-14T01:30:17.072Z,1,2,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.17315,-70.73709
24305,CurbRamp,8491,465546681,2,La Leonera,2025-03-01T00:00Z,2025-10-13T01:04:13.049Z,2,1,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.17294,-70.73847
24306,CurbRamp,7375,173147542,2,La Leonera,2025-05-01T00:00Z,2025-10-14T01:46:53.499Z,,2,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.171963,-70.73684
24307,CurbRamp,9657,563718741,2,La Leonera,2025-03-01T00:00Z,2025-09-07T18:37:15.158Z,,1,0,0,1,[c7bddf5c-17d2-4091-819f-bc2cd8a8ed68],-34.175842,-70.73639
24308,CurbRamp,8545,474051405,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:14:35.983Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1664165,-70.734285
24309,CurbRamp,9890,567588194,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:16:27.085Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166615,-70.73389
24310,CurbRamp,9890,567588194,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:16:01.525Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166588,-70.73413
24311,CurbRamp,7922,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:08:57.570Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16631,-70.73585
24312,CurbRamp,7922,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:10:30.521Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166214,-70.735825
24313,CurbRamp,7922,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:07:14.731Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16605,-70.737015
24314,CurbRamp,7829,225049034,2,La Leonera,2025-06-01T00:00Z,2025-10-21T13:22:40.913Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16936,-70.73911
24315,CurbRamp,8495,465546681,2,La Leonera,2025-03-01T00:00Z,2025-10-21T13:19:13.005Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169525,-70.73781
24316,CurbRamp,8542,474050112,2,La Leonera,2025-03-31T12:00Z,2025-10-11T01:20:34.113Z,1,1,0,1,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.167995,-70.740237
24317,CurbRamp,65,35037900,2,La Leonera,2025-03-01T00:00Z,2025-11-16T19:57:33.644Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16818,-70.73896
24318,CurbRamp,55,35037897,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:02:21.546Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16693,-70.73996
24319,CurbRamp,55,35037897,2,La Leonera,2015-04-01T00:00Z,2025-10-09T01:20:22.235Z,1,3,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166973,-70.74004
24320,CurbRamp,55,35037897,2,La Leonera,2025-03-01T00:00Z,2025-11-16T19:59:00.957Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.167114,-70.73874
24321,CurbRamp,66,35037900,2,La Leonera,2025-06-01T00:00Z,2025-10-21T13:24:03.432Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1693,-70.73919
24322,CurbRamp,8495,465546681,2,La Leonera,2025-03-01T00:00Z,2025-10-21T13:19:54.350Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16954,-70.7378
24323,CurbRamp,8559,474655973,2,La Leonera,2025-06-01T00:00Z,2025-09-06T02:26:52.330500Z,2,4,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171555,-70.739605
24324,CurbRamp,7373,173147542,2,La Leonera,2025-04-16T00:00Z,2025-09-07T01:48:00.477500Z,2,4,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1717525,-70.738295
24325,CurbRamp,8492,465546681,2,La Leonera,2025-06-01T00:00Z,2025-09-06T02:59:54.854Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171818,-70.73827
24326,CurbRamp,8469,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-13T01:03:50.301Z,2,2,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.172913,-70.738525
24327,CurbRamp,8470,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-14T01:28:54.917Z,1,1,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.17308,-70.73721
24328,CurbRamp,8470,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-13T01:01:27.534Z,2,1,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.172886,-70.73845
24329,CurbRamp,7374,173147542,2,La Leonera,2025-04-16T00:00Z,2025-09-07T01:43:18.279Z,2,5,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1717605,-70.738195
24330,CurbRamp,7374,173147542,2,La Leonera,2025-05-01T00:00Z,2025-10-14T01:45:41.732Z,,2,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.171947,-70.73692
24331,CurbRamp,7827,225049034,2,La Leonera,2025-03-01T00:00Z,2025-09-07T15:55:16.870Z,,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16976,-70.73633
24332,CurbRamp,7827,225049034,2,La Leonera,2025-03-01T00:00Z,2025-09-07T02:42:53.272Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16998,-70.73517
24333,CurbRamp,7828,225049034,2,La Leonera,2025-03-01T00:00Z,2025-10-21T13:20:31.013Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169567,-70.737755
24334,CurbRamp,8560,474655973,2,La Leonera,2025-06-01T00:00Z,2025-09-06T02:27:08.638500Z,1,4,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171642,-70.739615
24335,CurbRamp,8467,464459660,2,La Leonera,2012-10-01T00:00Z,2025-10-18T19:04:16.582Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172512,-70.74109
24336,CurbRamp,8491,465546681,2,La Leonera,2025-03-01T00:00Z,2025-10-13T01:03:18.762Z,2,1,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.172943,-70.73848
24337,CurbRamp,12221,1022726619,2,La Leonera,2025-03-01T00:00Z,2025-11-16T19:58:55.379Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16714,-70.73866
24338,CurbRamp,8541,474050112,2,La Leonera,2025-03-01T00:00Z,2025-11-16T19:57:44.985Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16818,-70.73887
24339,CurbRamp,7829,225049034,2,La Leonera,2025-06-01T00:00Z,2025-10-21T13:22:50.519Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16936,-70.73911
24340,CurbRamp,8495,465546681,2,La Leonera,2025-03-01T00:00Z,2025-09-07T22:37:05.587Z,,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16951,-70.73781
24341,CurbRamp,7923,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:15:00.851500Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166525,-70.734525
24342,CurbRamp,12407,1024631194,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:09:48.538Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166378,-70.73573
24343,CurbRamp,12222,1022726620,2,La Leonera,2025-03-01T00:00Z,2025-11-16T20:04:28.715Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.165993,-70.738434
24344,CurbRamp,7920,230170371,2,La Leonera,2025-05-01T00:00Z,2025-11-16T20:03:54.228Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16584,-70.73855
24345,CurbRamp,7921,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:07:04.381Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166058,-70.737144
24346,CurbRamp,8470,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-14T01:30:47.458Z,2,2,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.173084,-70.73722
24347,CurbRamp,8470,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-13T01:00:43.096Z,2,1,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.172947,-70.73845
24348,CurbRamp,7957,237753685,2,La Leonera,2025-05-01T00:00Z,2025-10-14T01:46:38.685Z,,1,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.17196,-70.736855
24349,CurbRamp,9889,567588192,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:15:20.562Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1665435,-70.7345125
24350,CurbRamp,7922,230170371,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:07:26.536Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16617,-70.73704
24351,CurbRamp,12407,1024631194,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:09:29.083Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16636,-70.73582
24352,CurbRamp,7827,225049034,2,La Leonera,2025-03-01T00:00Z,2025-09-07T15:53:53.649Z,,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169754,-70.73633
24353,CurbRamp,8538,474050110,2,La Leonera,2025-03-01T00:00Z,2025-09-07T02:42:22.463Z,1,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169857,-70.73511
24354,CurbRamp,7828,225049034,2,La Leonera,2025-03-01T00:00Z,2025-10-21T13:20:21.689Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169563,-70.73778
24355,CurbRamp,7829,225049034,2,La Leonera,2025-06-01T00:00Z,2025-10-21T13:23:38.581Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16932,-70.73908
24356,CurbRamp,7829,225049034,2,La Leonera,2025-03-01T00:00Z,2025-09-07T22:33:03.222Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16955,-70.73784
24357,CurbRamp,7373,173147542,2,La Leonera,2025-06-01T00:00Z,2025-09-06T14:22:43.299500Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17181,-70.738335
24358,CurbRamp,7373,173147542,2,La Leonera,2025-06-01T00:00Z,2025-09-06T02:27:22.619500Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1716125,-70.7395425
24359,CurbRamp,8469,464581421,2,La Leonera,2025-03-01T00:00Z,2025-10-13T01:05:00.904Z,2,2,0,0,1,[d5f6e63f-39af-4e51-a54e-786e25381648],-34.172897,-70.7385
24360,CurbRamp,11574,852155075,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:15:36.893Z,1,3,0,0,3,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1665626667,-70.7343133333
24361,CurbRamp,9890,567588194,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:15:53.500Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166553,-70.73424
24362,CurbRamp,9890,567588194,2,La Leonera,2025-06-01T00:00Z,2025-11-16T20:16:37.510Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166634,-70.73378
24363,CurbRamp,10871,654563003,2,La Leonera,2025-05-01T00:00Z,2025-11-16T20:04:05Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.165806,-70.73853
24364,CurbRamp,7921,230170371,2,La Leonera,2025-03-01T00:00Z,2025-11-16T20:04:39.651Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16585,-70.73842
